date,Level1,Level2,Level3,Level4,Level5
2018-01-12,2.755706369823385,1.6947937459609987,1.8554501213896255,1.8414437345051866,1.5816613899185963
2018-01-19,2.8195206632982646,1.726528322692957,1.880901706177653,1.8820621483252544,1.634809221570906
2018-01-26,2.749657743209772,1.6780476219495064,1.800928439936749,1.819822192990982,1.5489892881483576
2018-02-02,2.430676453425594,1.5579537893329156,1.6585560284068,1.642009337872803,1.4176227344830352
2018-02-09,2.531221237841599,1.6566113006353773,1.790065674663108,1.7480810479958493,1.5474772131475703
2018-02-23,2.580644615944256,1.6887649447556985,1.8402959736083464,1.7673636198246292,1.5542368349032285
2018-03-02,2.7278539344934836,1.7339672387445906,1.8953346174895378,1.811732341224094,1.575203548601319
2018-03-09,2.6757469665651943,1.7109280875885848,1.8622412548056537,1.8091637463360761,1.5738865674220361
2018-03-16,2.500937677692449,1.651890029948768,1.8055822533877202,1.7535932804556706,1.4919285506575715
2018-03-23,2.5765708863543293,1.6766997078899413,1.838456596841151,1.8544339452784855,1.5812976637214846
2018-03-30,2.507350873557811,1.6887892468388142,1.8227240851551505,1.864741103729202,1.5783668367822399
2018-04-13,2.464666820105717,1.6317950461555533,1.7903070871868583,1.8092232822859822,1.5718964073170338
2018-04-20,2.4319559123058,1.638928113956657,1.7993584503102085,1.8282862119734105,1.5794066804674858
2018-04-27,2.4827082630761703,1.6517368524013536,1.8095785760179721,1.8646101168839704,1.5937420402186273
2018-05-04,2.52949629499224,1.6897520482234474,1.8486880406427582,1.915986166377503,1.6278238744357911
2018-05-11,2.558707637998153,1.7089658152450922,1.86583736200459,1.9137458581443045,1.6346420192498523
2018-05-18,2.5888515671815546,1.6888917740843263,1.8547826290292788,1.8840282534135708,1.6056918491967296
2018-05-25,2.5473875354421884,1.6515899078897116,1.8018827267016424,1.8465912471884676,1.5722660895098686
2018-06-01,2.584395047719418,1.6834059166304112,1.804210887647469,1.8524788290309762,1.5611595447007822
2018-06-08,2.521029430200847,1.6679117580340954,1.7712882085588824,1.8216960085003064,1.5337388548495794
2018-06-15,2.4262832821005285,1.6159470779464815,1.6687793105090583,1.7392862485986902,1.4475345453950683
2018-06-22,2.3831740572933566,1.5706275095076583,1.6610160055421737,1.7454066893732665,1.5179463310292942
2018-06-29,2.3122874307287997,1.5028009136225988,1.5903751729526971,1.6789463314728252,1.4342584605785589
2018-07-06,2.394288328454798,1.5774742664099064,1.6772764025904392,1.7590395680374147,1.5418165127958023
2018-07-13,2.336075747352613,1.5809114170097518,1.6846856094896059,1.7567027115362268,1.5390355216101914
2018-07-20,2.338167415695438,1.6007254587027862,1.7183091281500875,1.7821742337783135,1.52239332461372
2018-07-27,2.226393126875676,1.509259185942752,1.613321898126591,1.6585085310187628,1.398136002615707
2018-08-03,2.2528525017411725,1.5535935852374878,1.656897192842812,1.7113497766326757,1.4346923106880725
2018-08-10,2.1393069292490243,1.4721713039385906,1.5911425232461254,1.6377604787461024,1.3525847706930507
2018-08-17,2.179757659887256,1.5130017733818955,1.6291848477858903,1.6783549074286939,1.4001491751576696
2018-08-24,2.178784590336841,1.5120253644530421,1.6289012307817075,1.6942952316726707,1.4068607482757087
2018-08-31,2.1570555837904264,1.4872190006405002,1.6075101528804037,1.665660089921467,1.3806103546599606
2018-09-07,2.1026738803864387,1.4708308073552199,1.5815862887895333,1.627326828142747,1.352191568396198
2018-09-14,2.2126312678198654,1.5216473151950172,1.6603458684750307,1.7069449023951553,1.4122680439338742
2018-09-21,2.2087626876852906,1.541593372898372,1.6740706070845952,1.7173617120730098,1.4268768841713029
2018-09-28,2.0185483863566764,1.4213963417620081,1.5761129356116765,1.5354320720737606,1.2382829557911257
2018-10-12,1.9634915631178431,1.3962510163630184,1.544941495379012,1.49815686711603,1.234583519039164
2018-10-19,2.035110371391567,1.419525093959171,1.559174646254221,1.5213696528515503,1.2442692737887766
2018-10-26,2.1600713568173346,1.463102261693373,1.6542104994867992,1.5949768252827334,1.337434507376627
2018-11-02,2.1176743409262557,1.4217778562480543,1.6162920971644132,1.5470222603136603,1.3078856744213532
2018-11-09,2.1978603176317133,1.480924808931463,1.6940979839333985,1.607108616934151,1.3657224931404603
2018-11-16,2.0512322486972274,1.4263851996950672,1.6281667558716506,1.5486861869976367,1.32007493920562
2018-11-23,2.067403128100767,1.441885076019803,1.6345038919898134,1.5744763284573315,1.3531053174712717
2018-11-30,2.10448836724271,1.457523692797075,1.6580085675503047,1.5838110472659794,1.372628792082077
2018-12-07,2.0994820392235147,1.457895473108212,1.6396716082638705,1.575362256392284,1.3418775473324795
2018-12-14,1.9940261726772528,1.4063877823250266,1.5866289551061028,1.527489370215294,1.2888027669878874
2018-12-21,1.98758698719088,1.3850014687278889,1.569169624084496,1.5125811162123493,1.295003405709914
2018-12-28,1.9754043791462264,1.373165112460942,1.5737162558911553,1.5438093755636078,1.3257476556664223
